"idcasilla","entidad","estado","id_municipio","municipio","casilla","dia","Opcion1_Actual_mas_Toluca_y_StLucia","Opcion2_continuar_construccion_en_texcoco","nulos","total"
3004701,30,"VERACRUZ",47,"COSAMALOAPAN DE CARPIO","COSAMALOAPAN DE CARPIO 01",25,116,35,1,152
3004901,30,"VERACRUZ",49,"COSCOMATEPEC","COSCOMATEPEC 01",25,77,37,2,116
3005001,30,"VERACRUZ",50,"COSOLEACAQUE","COSOLEACAQUE 01",25,130,27,0,157
3005101,30,"VERACRUZ",51,"COTAXTLA","COTAXTLA 01",25,41,7,0,48
3005301,30,"VERACRUZ",53,"COYUTLA","COYUTLA 01",25,73,1,0,74
3005501,30,"VERACRUZ",55,"CUITLAHUAC","CUITLAHUAC 01",25,60,10,0,70
3006001,30,"VERACRUZ",60,"CHICONTEPEC","CHICONTEPEC 01",25,86,17,0,103
3006301,30,"VERACRUZ",63,"LAS CHOAPAS","LAS CHOAPAS 01",25,165,31,4,200
3006701,30,"VERACRUZ",67,"EMILIANO ZAPATA","EMILIANO ZAPATA 01",25,123,32,1,156
3006801,30,"VERACRUZ",68,"ESPINAL","ESPINAL 01",25,45,6,0,51
3007001,30,"VERACRUZ",70,"FORTIN","FORTIN 01",25,171,135,1,307
3007101,30,"VERACRUZ",71,"GUTIERREZ ZAMORA","GUTIERREZ ZAMORA 01",25,52,33,0,85
3007301,30,"VERACRUZ",73,"HUATUSCO","HUATUSCO 01",25,86,26,0,112
3007501,30,"VERACRUZ",75,"HUEYAPAN DE OCAMPO","HUEYAPAN DE OCAMPO 01",25,47,24,0,71
3007901,30,"VERACRUZ",79,"ISLA","ISLA 01",25,80,20,0,100
3008201,30,"VERACRUZ",82,"IXHUATLAN DE MADERO","IXHUATLAN DE MADERO 01",25,33,4,0,37
3008301,30,"VERACRUZ",83,"IXHUATLAN DEL CAFE","IXHUATLAN DEL CAFE 01",25,32,6,0,38
3008701,30,"VERACRUZ",87,"IXTACZOQUITLAN","IXTACZOQUITLAN 01",25,76,33,2,111
3008801,30,"VERACRUZ",88,"JALACINGO","JALACINGO 01",25,36,25,2,63
3008901,30,"VERACRUZ",89,"XALAPA","XALAPA 01",25,575,332,9,916
3008902,30,"VERACRUZ",89,"XALAPA","XALAPA 02",25,90,39,1,130
3008903,30,"VERACRUZ",89,"XALAPA","XALAPA 03",25,243,102,1,346
3008904,30,"VERACRUZ",89,"XALAPA","XALAPA 04",25,54,26,0,80
3008905,30,"VERACRUZ",89,"XALAPA","XALAPA 05",25,242,176,0,418
3008906,30,"VERACRUZ",89,"XALAPA","XALAPA 06",25,45,7,0,52
3009101,30,"VERACRUZ",91,"JALTIPAN","JALTIPAN 01",25,159,47,2,208
3009301,30,"VERACRUZ",93,"JESUS CARRANZA","JESUS CARRANZA 01",25,89,4,0,93
3009501,30,"VERACRUZ",95,"JUAN RODRIGUEZ CLARA","JUAN RODRIGUEZ CLARA 01",25,54,5,0,59
3009801,30,"VERACRUZ",98,"LERDO DE TEJADA","LERDO DE TEJADA 01",25,81,11,0,92
3010101,30,"VERACRUZ",101,"MANLIO FABIO ALTAMIRANO","MANLIO FABIO ALTAMIRANO 01",25,29,12,1,42
3010201,30,"VERACRUZ",102,"MARIANO ESCOBEDO","MARIANO ESCOBEDO 01",25,27,10,0,37
3010301,30,"VERACRUZ",103,"MARTINEZ DE LA TORRE","MARTINEZ DE LA TORRE 01",25,260,54,0,314
3010601,30,"VERACRUZ",106,"MEDELLIN","MEDELLIN 01",25,46,11,0,57
3010901,30,"VERACRUZ",109,"MINATITLAN","MINATITLAN 01",25,226,49,1,276
3010902,30,"VERACRUZ",109,"MINATITLAN","MINATITLAN 02",25,217,36,1,254
3011001,30,"VERACRUZ",110,"MISANTLA","MISANTLA 01",25,117,12,0,129
3011301,30,"VERACRUZ",113,"NAOLINCO","NAOLINCO 01",25,67,18,0,85
3011601,30,"VERACRUZ",116,"NOGALES","NOGALES 01",25,78,37,0,115
3011801,30,"VERACRUZ",118,"OMEALCA","OMEALCA 01",25,102,21,1,124
3011901,30,"VERACRUZ",119,"ORIZABA","ORIZABA 01",25,465,212,7,684
3012201,30,"VERACRUZ",122,"OZULUAMA DE MASCAREÑAS","OZULUAMA DE MASCAREÑAS 01",25,45,20,0,65
3012401,30,"VERACRUZ",124,"PANUCO","PANUCO 01",25,129,47,2,178
3012501,30,"VERACRUZ",125,"PAPANTLA","PAPANTLA 01",25,49,12,0,61
3012502,30,"VERACRUZ",125,"PAPANTLA","PAPANTLA 02",25,201,61,7,269
3012601,30,"VERACRUZ",126,"PASO DEL MACHO","PASO DEL MACHO 01",25,115,6,1,122
3012701,30,"VERACRUZ",127,"PASO DE OVEJAS","PASO DE OVEJAS 01",25,5,5,0,10
3012901,30,"VERACRUZ",129,"PEROTE","PEROTE 01",25,74,23,0,97
3013101,30,"VERACRUZ",131,"PLAYA VICENTE","PLAYA VICENTE 01",25,31,9,0,40
3013201,30,"VERACRUZ",132,"POZA RICA DE HIDALGO","POZA RICA DE HIDALGO 01",25,365,119,4,488
3013202,30,"VERACRUZ",132,"POZA RICA DE HIDALGO","POZA RICA DE HIDALGO 02",25,123,47,1,171
3013301,30,"VERACRUZ",133,"PUEBLO VIEJO","PUEBLO VIEJO 01",25,69,14,1,84
3013401,30,"VERACRUZ",134,"PUENTE NACIONAL","PUENTE NACIONAL 01",25,25,4,0,29
3013901,30,"VERACRUZ",139,"RIO BLANCO","RIO BLANCO 01",25,160,42,1,203
3014201,30,"VERACRUZ",142,"SAN ANDRES TUXTLA","SAN ANDRES TUXTLA 01",25,136,55,0,191
3014301,30,"VERACRUZ",143,"SAN JUAN EVANGELISTA","SAN JUAN EVANGELISTA 01",25,88,10,0,98
3014401,30,"VERACRUZ",144,"SANTIAGO TUXTLA","SANTIAGO TUXTLA 01",25,141,24,0,165
3014501,30,"VERACRUZ",145,"SAYULA DE ALEMAN","SAYULA DE ALEMAN 01",25,85,7,2,94
3014901,30,"VERACRUZ",149,"SOLEDAD DE DOBLADO","SOLEDAD DE DOBLADO 01",25,70,10,0,80
3015001,30,"VERACRUZ",150,"SOTEAPAN","SOTEAPAN 01",25,46,5,3,54
3015201,30,"VERACRUZ",152,"TAMIAHUA","TAMIAHUA 01",25,22,11,0,33
3015601,30,"VERACRUZ",156,"TANTOYUCA","TANTOYUCA 01",25,106,28,2,136
3015801,30,"VERACRUZ",158,"TECOLUTLA","TECOLUTLA 01",25,46,6,1,53
3016001,30,"VERACRUZ",160,"TEMPOAL","TEMPOAL 01",25,93,23,1,117
3016801,30,"VERACRUZ",168,"JOSE AZUETA","JOSE AZUETA 01",25,72,3,0,75
3017101,30,"VERACRUZ",171,"TEXISTEPEC","TEXISTEPEC 01",25,49,3,0,52
3017201,30,"VERACRUZ",172,"TEZONAPA","TEZONAPA 01",25,86,13,0,99
3017301,30,"VERACRUZ",173,"TIERRA BLANCA","TIERRA BLANCA 01",25,107,51,0,158
3017401,30,"VERACRUZ",174,"TIHUATLAN","TIHUATLAN 01",25,35,34,0,69
3018001,30,"VERACRUZ",180,"TLALIXCOYAN","TLALIXCOYAN 01",25,33,11,0,44
3018201,30,"VERACRUZ",182,"TLAPACOYAN","TLAPACOYAN 01",25,55,16,0,71
3018801,30,"VERACRUZ",188,"TUXPAN","TUXPAN 01",25,207,115,5,327
3019001,30,"VERACRUZ",190,"URSULO GALVAN","URSULO GALVAN 01",25,17,13,0,30
3019101,30,"VERACRUZ",191,"VEGA DE ALATORRE","VEGA DE ALATORRE 01",25,66,7,0,73
3019201,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 01",25,36,35,3,74
3019202,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 02",25,87,31,0,118
3019203,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 03",25,120,90,0,210
3019204,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 04",25,81,30,0,111
3019205,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 05",25,101,33,1,135
3019206,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 06",25,265,141,0,406
3019207,30,"VERACRUZ",192,"VERACRUZ","VERACRUZ 07",25,252,224,4,480
3019401,30,"VERACRUZ",194,"XICO","XICO 01",25,69,14,0,83
3020101,30,"VERACRUZ",201,"ZONGOLICA","ZONGOLICA 01",25,130,7,1,138
3020401,30,"VERACRUZ",204,"TRES VALLES","TRES VALLES 01",25,144,22,2,168
3020501,30,"VERACRUZ",205,"NANCHITAL DE LAZARO CARDENAS DEL RIO","NANCHITAL DE LAZARO CARDENAS DEL RIO 01",25,184,22,1,207
3020601,30,"VERACRUZ",206,"AGUA DULCE","AGUA DULCE 01",25,101,22,0,123
3020701,30,"VERACRUZ",207,"EL HIGO","EL HIGO 01",25,39,21,0,60
3020801,30,"VERACRUZ",208,"CARLOS A. CARRILLO","CARLOS A. CARRILLO 01",25,80,12,0,92
3020901,30,"VERACRUZ",209,"UXPANAPA","UXPANAPA 01",25,98,46,0,144
3021101,30,"VERACRUZ",211,"SAN RAFAEL","SAN RAFAEL 01",25,26,1,0,27
3101901,31,"YUCATAN",19,"CHEMAX","CHEMAX 01",25,105,4,1,110
3103801,31,"YUCATAN",38,"HUNUCMA","HUNUCMA 01",25,65,22,3,90
3104001,31,"YUCATAN",40,"IZAMAL","IZAMAL 01",25,55,15,0,70
3104101,31,"YUCATAN",41,"KANASIN","KANASIN 01",25,65,17,1,83
3104801,31,"YUCATAN",48,"MAXCANU","MAXCANU 01",25,46,5,0,51
3105001,31,"YUCATAN",50,"MERIDA","MERIDA 01",25,83,32,1,116
3105002,31,"YUCATAN",50,"MERIDA","MERIDA 02",25,131,30,2,163
3105003,31,"YUCATAN",50,"MERIDA","MERIDA 03",25,80,21,0,101
3105004,31,"YUCATAN",50,"MERIDA","MERIDA 04",25,20,7,0,27
3105005,31,"YUCATAN",50,"MERIDA","MERIDA 05",25,44,39,0,83
3105006,31,"YUCATAN",50,"MERIDA","MERIDA 06",25,399,242,2,643
3105007,31,"YUCATAN",50,"MERIDA","MERIDA 07",25,254,117,1,372
3105008,31,"YUCATAN",50,"MERIDA","MERIDA 08",25,179,215,0,394
3105009,31,"YUCATAN",50,"MERIDA","MERIDA 09",25,179,215,0,394
3105010,31,"YUCATAN",50,"MERIDA","MERIDA 10",25,219,194,0,413
3105201,31,"YUCATAN",52,"MOTUL","MOTUL 01",25,59,33,0,92
3105601,31,"YUCATAN",56,"OXKUTZCAB","OXKUTZCAB 01",25,54,10,0,64
3105801,31,"YUCATAN",58,"PETO","PETO 01",25,140,7,0,147
3105901,31,"YUCATAN",59,"PROGRESO","PROGRESO 01",25,64,43,1,108
3107901,31,"YUCATAN",79,"TEKAX","TEKAX 01",25,114,13,0,127
3108901,31,"YUCATAN",89,"TICUL","TICUL 01",25,80,18,1,99
3109601,31,"YUCATAN",96,"TIZIMIN","TIZIMIN 01",25,60,26,0,86
3110101,31,"YUCATAN",101,"UMAN","UMAN 01",25,48,28,0,76
3110201,31,"YUCATAN",102,"VALLADOLID","VALLADOLID 01",25,203,54,0,257
3201001,32,"ZACATECAS",10,"FRESNILLO","FRESNILLO 01",25,98,62,1,161
3201002,32,"ZACATECAS",10,"FRESNILLO","FRESNILLO 02",25,53,34,0,87
3201701,32,"ZACATECAS",17,"GUADALUPE","GUADALUPE 01",25,157,60,0,217
3205601,32,"ZACATECAS",56,"ZACATECAS","ZACATECAS 01",25,278,138,0,416
100101,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 01",26,27,15,0,42
100102,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 02",26,97,61,0,158
100103,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 03",26,61,33,1,95
100104,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 04",26,75,12,1,88
100105,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 05",26,106,71,1,178
100106,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 06",26,408,228,0,636
100107,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 07",26,95,43,1,139
100108,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 08",26,153,215,0,368
100109,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 09",26,29,14,0,43
100110,1,"AGUASCALIENTES",1,"AGUASCALIENTES","AGUASCALIENTES 10",26,32,22,0,54
100501,1,"AGUASCALIENTES",5,"JESUS MARIA","JESUS MARIA 01",26,72,52,1,125
200101,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 01",26,305,95,2,402
200102,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 02",26,72,14,0,86
200103,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 03",26,77,14,0,91
200104,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 04",26,89,33,3,125
200105,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 05",26,297,81,7,385
200106,2,"BAJA CALIFORNIA",1,"ENSENADA","ENSENADA 06",26,74,10,2,86
200201,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 01",26,244,88,0,332
200202,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 02",26,249,125,3,377
200203,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 03",26,232,79,0,311
200204,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 04",26,122,32,1,155
200205,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 05",26,231,71,0,302
200206,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 06",26,40,8,0,48
200207,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 07",26,10,8,0,18
200208,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 08",26,21,47,0,68
200209,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 09",26,37,4,0,41
200210,2,"BAJA CALIFORNIA",2,"MEXICALI","MEXICALI 10",26,73,2,0,75
200301,2,"BAJA CALIFORNIA",3,"TECATE","TECATE 01",26,147,31,0,178
200401,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 01",26,193,30,1,224
200402,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 02",26,227,25,1,253
200403,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 03",26,276,144,3,423
200404,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 04",26,238,61,1,300
200405,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 05",26,374,118,1,493
200406,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 06",26,588,154,9,751
200407,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 07",26,255,51,1,307
200408,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 08",26,198,49,2,249
200409,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 09",26,118,21,1,140
200410,2,"BAJA CALIFORNIA",4,"TIJUANA","TIJUANA 10",26,109,17,1,127
200501,2,"BAJA CALIFORNIA",5,"PLAYAS DE ROSARITO","PLAYAS DE ROSARITO 01",26,232,43,2,277
300301,3,"BAJA CALIFORNIA SUR",3,"LA PAZ","LA PAZ 01",26,222,91,1,314
300302,3,"BAJA CALIFORNIA SUR",3,"LA PAZ","LA PAZ 02",26,222,91,1,314
300303,3,"BAJA CALIFORNIA SUR",3,"LA PAZ","LA PAZ 03",26,153,56,0,209
300401,3,"BAJA CALIFORNIA SUR",4,"LOS CABOS","LOS CABOS 01",26,105,47,1,153
300402,3,"BAJA CALIFORNIA SUR",4,"LOS CABOS","LOS CABOS 02",26,153,47,0,200
300403,3,"BAJA CALIFORNIA SUR",4,"LOS CABOS","LOS CABOS 03",26,54,9,0,63
400101,4,"CAMPECHE",1,"CAMPECHE","CAMPECHE 01",26,255,76,0,331
400102,4,"CAMPECHE",1,"CAMPECHE","CAMPECHE 02",26,237,117,1,355
400103,4,"CAMPECHE",1,"CAMPECHE","CAMPECHE 03",26,217,39,0,256
400201,4,"CAMPECHE",2,"CALKINI","CALKINI 01",26,91,33,2,126
400301,4,"CAMPECHE",3,"CARMEN","CARMEN 01",26,145,11,1,157
400302,4,"CAMPECHE",3,"CARMEN","CARMEN 02",26,333,54,0,387
400401,4,"CAMPECHE",4,"CHAMPOTON","CHAMPOTON 01",26,90,21,0,111
400501,4,"CAMPECHE",5,"HECELCHAKAN","HECELCHAKAN 01",26,90,12,0,102
400601,4,"CAMPECHE",6,"HOPELCHEN","HOPELCHEN 01",26,73,12,0,85
400901,4,"CAMPECHE",9,"ESCARCEGA","ESCARCEGA 01",26,142,15,0,157
401001,4,"CAMPECHE",10,"CANDELARIA","CANDELARIA 01",26,73,6,0,79
401101,4,"CAMPECHE",11,"CALAKMUL","CALAKMUL 01",26,88,84,0,172
500201,5,"COAHUILA",2,"ACUÑA","ACUÑA 01",26,159,40,0,199
501701,5,"COAHUILA",17,"MATAMOROS","MATAMOROS 01",26,103,26,0,129
501801,5,"COAHUILA",18,"MONCLOVA","MONCLOVA 01",26,174,58,2,234
501802,5,"COAHUILA",18,"MONCLOVA","MONCLOVA 02",26,148,72,0,220
502501,5,"COAHUILA",25,"PIEDRAS NEGRAS","PIEDRAS NEGRAS 01",26,171,62,2,235
502502,5,"COAHUILA",25,"PIEDRAS NEGRAS","PIEDRAS NEGRAS 02",26,83,24,0,107
503001,5,"COAHUILA",30,"SALTILLO","SALTILLO 01",26,216,149,3,368
503002,5,"COAHUILA",30,"SALTILLO","SALTILLO 02",26,47,41,1,89
503003,5,"COAHUILA",30,"SALTILLO","SALTILLO 03",26,18,9,0,27
503004,5,"COAHUILA",30,"SALTILLO","SALTILLO 04",26,128,120,1,249
503005,5,"COAHUILA",30,"SALTILLO","SALTILLO 05",26,81,80,0,161
503006,5,"COAHUILA",30,"SALTILLO","SALTILLO 06",26,64,24,9,97
503007,5,"COAHUILA",30,"SALTILLO","SALTILLO 07",26,47,41,1,89
503008,5,"COAHUILA",30,"SALTILLO","SALTILLO 08",26,28,18,0,46
503301,5,"COAHUILA",33,"SAN PEDRO","SAN PEDRO 01",26,91,36,0,127
503501,5,"COAHUILA",35,"TORREON","TORREON 01",26,178,104,2,284
503502,5,"COAHUILA",35,"TORREON","TORREON 02",26,159,106,3,268
503503,5,"COAHUILA",35,"TORREON","TORREON 03",26,47,74,0,121
503504,5,"COAHUILA",35,"TORREON","TORREON 04",26,122,62,3,187
503505,5,"COAHUILA",35,"TORREON","TORREON 05",26,88,137,3,228
503506,5,"COAHUILA",35,"TORREON","TORREON 06",26,65,34,0,99
503507,5,"COAHUILA",35,"TORREON","TORREON 07",26,123,113,0,236
503508,5,"COAHUILA",35,"TORREON","TORREON 08",26,54,16,0,70
600101,6,"COLIMA",1,"COLIMA","COLIMA 01",26,220,96,2,318
600102,6,"COLIMA",1,"COLIMA","COLIMA 02",26,38,22,0,60
600501,6,"COLIMA",5,"VILLA DE ALVAREZ","VILLA DE ALVAREZ 01",26,185,62,2,249
600801,6,"COLIMA",8,"MANZANILLO","MANZANILLO 01",26,77,36,0,113
600802,6,"COLIMA",8,"MANZANILLO","MANZANILLO 02",26,123,20,0,143
601001,6,"COLIMA",10,"TECOMAN","TECOMAN 01",26,136,44,3,183
700201,7,"CHIAPAS",2,"ACALA","ACALA 01",26,23,12,0,35
700301,7,"CHIAPAS",3,"ACAPETAHUA","ACAPETAHUA 01",26,61,13,0,74
700401,7,"CHIAPAS",4,"ALTAMIRANO","ALTAMIRANO 01",26,20,5,0,25
700601,7,"CHIAPAS",6,"AMATENANGO DE LA FRONTERA","AMATENANGO DE LA FRONTERA 01",26,35,4,0,39
700801,7,"CHIAPAS",8,"ANGEL ALBINO CORZO","ANGEL ALBINO CORZO 01",26,50,14,0,64
700901,7,"CHIAPAS",9,"ARRIAGA","ARRIAGA 01",26,42,3,0,45
701201,7,"CHIAPAS",12,"BERRIOZABAL","BERRIOZABAL 01",26,57,10,0,67
701301,7,"CHIAPAS",13,"BOCHIL","BOCHIL 01",26,57,13,1,71
701501,7,"CHIAPAS",15,"CACAHOATAN","CACAHOATAN 01",26,96,6,1,103
701701,7,"CHIAPAS",17,"CINTALAPA","CINTALAPA 01",26,119,29,1,149
701901,7,"CHIAPAS",19,"COMITAN DE DOMINGUEZ","COMITAN DE DOMINGUEZ 01",26,179,59,4,242
702001,7,"CHIAPAS",20,"LA CONCORDIA","LA CONCORDIA 01",26,26,6,0,32
702101,7,"CHIAPAS",21,"COPAINALA","COPAINALA 01",26,50,5,0,55
702301,7,"CHIAPAS",23,"CHAMULA","CHAMULA 01",26,,,,
702601,7,"CHIAPAS",26,"CHENALHO","CHENALHO 01",26,25,2,1,28
702701,7,"CHIAPAS",27,"CHIAPA DE CORZO","CHIAPA DE CORZO 01",26,54,25,0,79
703001,7,"CHIAPAS",30,"CHICOMUSELO","CHICOMUSELO 01",26,36,5,0,41
703101,7,"CHIAPAS",31,"CHILON","CHILON 01",26,121,8,1,130
703201,7,"CHIAPAS",32,"ESCUINTLA","ESCUINTLA 01",26,76,9,1,86
703401,7,"CHIAPAS",34,"FRONTERA COMALAPA","FRONTERA COMALAPA 01",26,58,2,1,61
703701,7,"CHIAPAS",37,"HUEHUETAN","HUEHUETAN 01",26,118,7,0,125
703801,7,"CHIAPAS",38,"HUITIUPAN","HUITIUPAN 01",26,51,3,1,55
704001,7,"CHIAPAS",40,"HUIXTLA","HUIXTLA 01",26,72,20,1,93
704101,7,"CHIAPAS",41,"LA INDEPENDENCIA","LA INDEPENDENCIA 01",26,51,6,0,57
704401,7,"CHIAPAS",44,"IXTAPA","IXTAPA 01",26,74,36,4,114
704601,7,"CHIAPAS",46,"JIQUIPILAS","JIQUIPILAS 01",26,36,4,5,45
704801,7,"CHIAPAS",48,"JUAREZ","JUAREZ 01",26,46,10,0,56
704901,7,"CHIAPAS",49,"LARRAINZAR","LARRAINZAR 01",26,40,38,0,78
705101,7,"CHIAPAS",51,"MAPASTEPEC","MAPASTEPEC 01",26,78,6,0,84
705201,7,"CHIAPAS",52,"LAS MARGARITAS","LAS MARGARITAS 01",26,58,11,0,69
705401,7,"CHIAPAS",54,"MAZATAN","MAZATAN 01",26,23,3,1,27
705701,7,"CHIAPAS",57,"MOTOZINTLA","MOTOZINTLA 01",26,100,11,1,112
705901,7,"CHIAPAS",59,"OCOSINGO","OCOSINGO 01",26,196,22,0,218
705902,7,"CHIAPAS",59,"OCOSINGO","OCOSINGO 02",26,51,11,0,62
706101,7,"CHIAPAS",61,"OCOZOCOAUTLA DE ESPINOSA","OCOZOCOAUTLA DE ESPINOSA 01",26,102,20,0,122
706401,7,"CHIAPAS",64,"OXCHUC","OXCHUC 01",26,,,,
706501,7,"CHIAPAS",65,"PALENQUE","PALENQUE 01",26,184,20,0,204
706801,7,"CHIAPAS",68,"PICHUCALCO","PICHUCALCO 01",26,102,22,0,124
706901,7,"CHIAPAS",69,"PIJIJIAPAN","PIJIJIAPAN 01",26,124,13,0,137
707101,7,"CHIAPAS",71,"PUEBLO NUEVO SOLISTAHUACAN","PUEBLO NUEVO SOLISTAHUACAN 01",26,96,4,1,101
707301,7,"CHIAPAS",73,"REFORMA","REFORMA 01",26,139,22,0,161
707401,7,"CHIAPAS",74,"LAS ROSAS","LAS ROSAS 01",26,176,2,0,178
707501,7,"CHIAPAS",75,"SABANILLA","SABANILLA 01",26,36,2,0,38
707601,7,"CHIAPAS",76,"SALTO DE AGUA","SALTO DE AGUA 01",26,72,21,0,93
707701,7,"CHIAPAS",77,"SAN CRISTOBAL DE LAS CASAS","SAN CRISTOBAL DE LAS CASAS 01",26,346,125,3,474
707702,7,"CHIAPAS",77,"SAN CRISTOBAL DE LAS CASAS","SAN CRISTOBAL DE LAS CASAS 02",26,45,3,0,48
707801,7,"CHIAPAS",78,"SAN FERNANDO","SAN FERNANDO 01",26,28,5,0,33
707901,7,"CHIAPAS",79,"SAN JUAN CANCUC","SAN JUAN CANCUC 01",26,,,,
708101,7,"CHIAPAS",81,"SILTEPEC","SILTEPEC 01",26,106,3,0,109
708201,7,"CHIAPAS",82,"SIMOJOVEL","SIMOJOVEL 01",26,82,3,0,85
708701,7,"CHIAPAS",87,"SUCHIAPA","SUCHIAPA 01",26,57,6,0,63
708801,7,"CHIAPAS",88,"SUCHIATE","SUCHIATE 01",26,75,29,1,105
709001,7,"CHIAPAS",90,"TAPACHULA","TAPACHULA 01",26,404,97,2,503
709002,7,"CHIAPAS",90,"TAPACHULA","TAPACHULA 02",26,95,32,1,128
709003,7,"CHIAPAS",90,"TAPACHULA","TAPACHULA 03",26,141,35,0,176
709301,7,"CHIAPAS",93,"TECPATAN","TECPATAN 01",26,25,5,0,30
709401,7,"CHIAPAS",94,"TENEJAPA","TENEJAPA 01",26,31,4,0,35
709501,7,"CHIAPAS",95,"TEOPISCA","TEOPISCA 01",26,38,12,0,50
709601,7,"CHIAPAS",96,"TILA","TILA 01",26,25,2,0,27
709701,7,"CHIAPAS",97,"TONALA","TONALA 01",26,139,37,0,176
709901,7,"CHIAPAS",99,"LA TRINITARIA","LA TRINITARIA 01",26,37,14,0,51
710001,7,"CHIAPAS",100,"TUMBALA","TUMBALA 01",26,194,59,6,259
710101,7,"CHIAPAS",101,"TUXTLA CHICO","TUXTLA CHICO 01",26,88,7,0,95
710201,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 01",26,129,34,1,164
710202,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 02",26,405,110,2,517
710203,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 03",26,165,39,4,208
710204,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 04",26,410,122,6,538
710205,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 05",26,277,79,3,359
710206,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 06",26,413,174,3,590
710207,7,"CHIAPAS",102,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ 07",26,94,60,0,154
710301,7,"CHIAPAS",103,"TUZANTAN","TUZANTAN 01",26,26,5,1,32
710601,7,"CHIAPAS",106,"VENUSTIANO CARRANZA","VENUSTIANO CARRANZA 01",26,64,3,0,67
710701,7,"CHIAPAS",107,"VILLA COMALTITLAN","VILLA COMALTITLAN 01",26,57,16,0,73
710801,7,"CHIAPAS",108,"VILLA CORZO","VILLA CORZO 01",26,112,9,0,121
710901,7,"CHIAPAS",109,"VILLAFLORES","VILLAFLORES 01",26,137,33,1,171
711001,7,"CHIAPAS",110,"YAJALON","YAJALON 01",26,185,9,0,194
711101,7,"CHIAPAS",111,"ZINACANTAN","ZINACANTAN 01",26,12,6,0,18
801701,8,"CHIHUAHUA",17,"CUAUHTEMOC","CUAUHTEMOC 01",26,107,99,3,209
801702,8,"CHIHUAHUA",17,"CUAUHTEMOC","CUAUHTEMOC 02",26,65,66,1,132
801901,8,"CHIHUAHUA",19,"CHIHUAHUA","CHIHUAHUA 01",26,147,126,1,274
801902,8,"CHIHUAHUA",19,"CHIHUAHUA","CHIHUAHUA 02",26,94,91,2,187
801903,8,"CHIHUAHUA",19,"CHIHUAHUA","CHIHUAHUA 03",26,244,199,8,451
801904,8,"CHIHUAHUA",19,"CHIHUAHUA","CHIHUAHUA 04",26,31,21,0,52
801905,8,"CHIHUAHUA",19,"CHIHUAHUA","CHIHUAHUA 05",26,6,5,0,11
